event_name,event_location,event_content,participant,event_date,event_time
豐遊 金色葫蘆墩,臺中市400中區葫蘆墩公園,無,,2022/1/31,08:26
虎彩繽紛 閃耀台中跨年夜,臺中市407西屯區中央公園,迎向嶄新年，台中市跨年晚會以「虎彩繽紛 閃耀台中跨年夜」為主題，將在12月31日晚間7時於水湳中央公園熱血開唱。,,2021/12/31,12:00
中臺灣元宵燈會,臺中市408南屯區文心森林公園,中臺灣元宵燈會自1999年辦理至今，已邁入第22屆，為臺中市具指標性民俗節慶活動，每年皆吸引百萬人次前來賞燈。,,2022/2/13,08:47
谷關七雄，慢旅臺中,臺中市424和平區,無,,2022/12/19,09:58
大坑蝶螢嘉年華,臺中市406北屯區大坑生態園區,無,,2022/4/25,03:57
臺中好湯溫泉季,臺中市400中區,無,,2022/8/25,11:08
大安沙雕音樂季,臺中市439大安區大安濱海樂園,無,,2022/6/14,05:40
臺中國際踩舞嘉年華,臺中市403西區草悟道周邊,無,,2022/10/2,02:10
臺中自行車嘉年華,臺中市400中區,無,,2022/8/30,02:00
大安海觀光推廣活動,臺中市439大安區大安濱海樂園,無,,2022/10/7,05:44
臺中國際花毯節,臺中市426新社區種苗改良繁殖場第二苗圃,無,,2022/12/16,06:16
臺中爵士音樂節,臺中市403西區市民廣場,無,,2022/10/19,06:00
搖滾台中,臺中市408南屯區文心森林公園,無,,2022/10/23,05:58
臺中購物節,臺中市400中區,無,,2022/11/29,01:16
第39屆曾文水庫馬拉松(網路報名8/5-9/16，競賽日期12/11),,曾文水庫馬拉松(一)時間：111年12月11日（星期日）上午7時。(二)地點：臺南市楠西區曾文水庫。(三)報名方式：採網路報名，自111年8月5日（星期五）至9月16日（星期五）受理報名。詳臺南市政府體育局官網,,2022/9/26,03:33
「臺南四百年視覺識別系統應用計畫」徵件 活動,,臺南400年視覺識別系統應用計畫活動，即日起開始徵件，歡迎各界以創意與臺南交陪。※徵選內容：一、商品類：應用「臺南400」視覺識別系統於商品設計、外觀設計及包裝設計。二、布置類：應用「臺南400」視覺識別系統於設施塗裝、空間布置、空間裝飾。三、其他(創意提案)：未應用「臺南400」視覺識別系統之創意發想提案。 ※線上報名/收件方式：一、請以email寄件報名：tn400cab@gmail.com二、請於email主旨註明「臺南400年視覺系統應用商品／布置／創意計畫提案」。三、本案僅開放線上報名收件，不受理實體文件。 ※收件期間：一、商品類：即日起至111年12月31日止。二、布置類：即日起至111年9月12日止。三、其他(創意提案)：即日起至111年12月31日止。四、不符本簡章規定或逾期送件者恕不受理。 ※有相關疑問可洽：文化局文創發展科徐先生 (06)214-9510分機21 聯絡時間：週一至週五/09：00-12：00；14：00-17：00 ※詳細活動內容請參考活動簡章： 本案簡章共有:報名表(如附檔)「臺南400年」視覺識別系統圖示(如附檔)「臺南400年」視覺識別系統設計規範手冊 下載,,2022/10/28,12:52
台南市111年多元族群樂學活動,,臺南市111年多元族群樂學活動 開放報名囉~ 歡迎大朋友、小朋友踴躍報名參加!!一、老幼樂學--親子律動手作(臺南市客家文化會館‧夏林館)快樂過中秋(親子律動手作) 8/27(星期六)上午10：00--12：00客伴中秋闖關趣(五感劇場暨闖關遊戲) 9/3(星期六)下午2：30--5：00客家童謠樂(童謠說唱跳) 9/11、10/16、11/13(星期日)上午10：00--11：00一起來跳舞(親子律動手作) 9/24(星期六)上午10：00--12：00可愛的馬(親子律動手作) 10/22(星期六)上午10：00--12：00美濃紙傘(親子律動手作) 11/19(星期六)上午10：00--12：00二、老幼樂學--客家技藝研習(南瀛客家文化會館‧南瀛館)客家歌唱研習班 8/3~9/21(8堂，週三晚間上課)客家舞蹈研習班 8/20~11/5(8堂，週六晚間上課)客家國樂研習班 8/2~10/18(12堂，週二晚間上課)客家藍衫實作班 10/16~11/6(8堂，週日整日上課)三、府城客藝--《夢想的距離 林享郎創作展》開幕茶會 111/8/20(星期六)上午10：00畫展展期 111/8/20~11/20上午9：00至下午5：00(週一休館)展覽地點 臺南市客家文化會館2樓展覽室油畫藝術講座--油畫創作研討(1樓北側研習教室)第1場：8/27(星期六)下午2：30--4：00第2場：9/17(星期六)下午2：30--4：00四、為維護活動品質，各場次名額有限，額滿為止!報名方式：網路報名&darr;夏林館活動：https://reurl.cc/le9vkQ ；0972-047606 樊小姐，06-2931708 劉先生。南瀛館活動：https://reurl.cc/RXjv1g；0934-300556 謝小姐，06-2931708 劉先生。藝術講座：https://reurl.cc/XV4EDD；06-2931708 劉先生。,,2022/9/28,09:53
台南旅遊×星宇航空-永續旅遊里程累積計畫專區,,臺南市政府觀光旅遊局台南旅遊&times;星宇航空-永續旅遊里程累積計畫壹、計畫背景與目的 為迎接後疫情時代的來臨，吸引國內外遊客到台南觀光實踐永續旅遊，台南市政府觀光旅遊局與國家發展委員會、星宇航空合作推出「台南旅遊&times;星宇航空-永續旅遊里程累積計畫」。即日起至至12月11日，凡星宇航空會員(非會員可即刻加入)至專區附表所列台南市地方創生店家、綠色餐廳、低碳餐廳、台南市環保標章旅館及環保旅宿等並有實際消費，消費金額達新台幣100元，即可參加抽獎。期藉此活動宣傳台南續旅遊觀光品牌，並進一步鼓勵台南觀光產業推展永續旅遊之理念建設與實際改造、扶持地方創生店家，在台南觀光發展的同時，促進本市在地觀光產業永續發展，進一步提升本市各產業效益。貳、計畫說明一、辦理地點：台南市全區二、辦理時間：即日起至111年12月11日三、辦理單位：臺南市政府觀光旅遊局/國家發展委員會四、合作夥伴：星宇航空股份有限公司五、活動內容：對象：以星宇航空公司會員為對象，然不限於已經為會員者，可隨時申請加入會員即刻得到參與資格，即可依規定登錄抽獎。活動方式：國內外旅客於台南市永續旅遊計畫之特約店家(地方創生店家、低碳/綠色餐廳、環保標章旅館及環保旅宿、永續旅遊相關景點)消費，消費金額達新台幣100元，並取得統一發票/收據等憑證，於活動網頁登錄發票號碼或上傳憑證(免開統一發票之店家所開立之消費憑證照片上傳即可)，填寫店家統一編號、 航空公司會員卡號等基本資料，即可獲得一組序號參與抽獎活動。每張發票/憑證限登錄一次，每張發票/憑證最多一次中獎機會。一人可登錄多張發票/憑證，登錄越多，中獎機會越高。本活動每人限中獎乙次，重複中獎以價值高者為主。抽獎贈品之一規劃與航空公司合作提供里程數。永續旅遊里程累積任務指定店家：凡附表內所包含之店家皆認定為本計畫任務指定店家，簡單分類如下：(1)國家發展委員會地方創生平台所列所有台南店家(附表1)。(2)台南市環保標章旅館及環保旅宿(附表2)。(3)台南市低碳餐廳(附表3)。(4)台南市綠色餐廳(附表4)。(5)台南市各區農會：活動對象於各區農會消費購買農特產品(含...,,2022/11/6,10:10
Mattauw大地藝術季,,MATTAUW大地藝術季是一場跨越治理疆域的藝術串聯行動，橫渡總爺、渡拔、大隆田三大展區，10/15在總爺藝文中心盛大展開，邀請您和我們一起沿溪溯源，尋找曾文溪的一千個名字。 MATTAUW大地藝術季 - 曾文溪的一千個名字展覽時間｜ / 10 / 15 (六)&mdash;2023 / 01 / 29 (日)展覽地點｜總爺藝文中心、171市道沿線區域指導單位｜文化部主辦單位｜臺南市政府、臺南市政府文化局詳情請見  MATTAUW大地藝術季粉專,,2023/1/7,03:23
泰迪熊in新營,,「泰迪熊in新營」展出日期:11月11日至12月11日展出地點:新營南瀛綠都心公園展出內容:5隻高3米、3隻高8-10米的泰迪熊大型充氣裝置亮燈時間:每晚17:30-21:30亮燈。打造為期一個月的泰迪熊戶外派對，為即將到來的臺南耶誕氛圍暖身，歡迎大家來新營與熊熊相見歡。,,2022/11/23,06:17
『光之聖誕-愛無限』臺南聖誕燈節系列活動,,光之聖誕-愛無限臺南聖誕燈節暨全市聖誕燈區及相關活動資訊一年一度聖誕節又即將到來！臺南聖誕燈節以『點一盞燈報平安』為題設置主題聖誕樹，從和平的概念來進行思考，透過臺南的聖誕點燈活動，串起和平與平安地祈求及祝福。「平安Peace」是每個人每天最基本的期待，從漢字的字義上來看，平安象徵的是平穩安全。在聖經教義中，代表一種豐盛的心靈，「平安」在希伯來文的意思是 完滿、健全、和諧等等的意思，這也呼應著所有人對於現在、未來的期盼，希望透過本年度的聖誕樹的光與造型，為台南市與民眾或是到訪的遊客們帶來更多的祝福，一起共享台南市的美好。臺南聖誕燈節溪南地區以運河畔廣8河樂廣場為主燈區，首部曲:「平安的問候」以雪花及台南市花鳳凰花圖案為設計主題的聖誕樹，溪北地區則於新營文化中心廣場第二部曲:「平安的串連」為題，以聖誕雪花和蘭花圖樣所設計之創意聖誕樹，配合綠川水域布置的聖誕燈飾點亮綠川廊道。新營火車站前鐵道地景公園入口廣場也將設置三部曲之『時光之門』，以甜甜的台南產業糖的結晶的結構體情狀為構想設計，另於海安路及中正路口設置以波浪結構群為設計概念，象徵過去海與府城的門戶連結之燈飾裝置藝術，一同串連海安商圈及藝術街區；在新營火車站前圓環還有聖誕馬槽裝置，以及新營民治市政中心市民廣場、大遠百成功店一樓廣場也有各具特色的聖誕樹及聖誕燈飾為市民提供多處夜間休憩的場域。 首波聖誕點燈活動將於12月4日(日)於運河河樂燈區舉辦『光之聖誕-愛無限 聖誕闖關園遊市集暨點燈晚會』、新營文化中心暨綠川廊帶燈區則將於12月11日(日) 於新營文化中心廣場辦理「慈善愛心義賣暨聖誕點燈晚會」，歡迎和親朋好友一同參與，同享聖誕節幸福溫馨時光。台南聖誕月全市區的聖誕系列活動將一一展開，除了上述的點燈晚會之外，包含12月17、18日於河樂廣場舉辦的『光之聖誕愛無限-Hello 聖誕綠市集』活動，另有蕭壠文化園區、麻豆總爺藝文中心、永華市政中心的耶誕演唱會、海安路、奇美博物館、南紡購物中心、新光三越小西門、大遠百、三井Outlet等各商圈、百貨，也紛紛推出各自規劃的聖誕活動。歡迎大家攜...,,2022/12/14,07:17
不只是．房子 (兒童美術館),高雄市804鼓山區美術館路80號,無,,2021/7/7,04:08
釋放臺灣政治犯 海內外人權救援展,高雄市803鹽埕區中正四路272號,無,,2021/11/16,06:29
這。不會考2：疾病擬人展 VISUALIZING DISEASES,高雄市803鹽埕區大義街99-2號1號,無,,2022/1/18,11:14
希望：鎌田治朗、卡洛琳・阿萊,高雄市804鼓山區鼓山一路111號,無,,2022/2/5,02:45
輝煌90 技藝傳承－陳錫煌的昨日、今日與明日,高雄市820岡山區岡山南路42號,無,,2021/12/23,07:26
植爽相談吧－植感創作展,高雄市803鹽埕區大勇路1號,無,,2021/12/19,08:36
2021高雄國際貨櫃藝術節—范布倫之星 Van Buren Supernova,高雄市804鼓山區高雄港9號碼頭,無,,2022/2/5,11:11
2021-山城花語溫泉系列活動－寶來不老溫泉季,高雄市844六龜區寶來街1號,無,,2022/1/2,01:49
2021-高雄茂林雙年賞蝶季,高雄市851茂林區茂林生態公園,無,,2022/1/20,01:29
2021高雄設計節－後疫時代,高雄市803鹽埕區大勇路一號,無,,2021/11/19,01:58
【以住代護 高雄眷村好生活】2021眷村嘉年華－岡山、左營、鳳山,高雄市820岡山區樂群街3號,無,,2021/12/23,11:54
2021 DigiWave 展覽x實境遊戲x音樂x座談,高雄市804鼓山區蓬萊路99號,無,,2022/1/1,05:22
台灣燈會在高雄會前會—聖誕主燈展演,高雄市803鹽埕區真愛路1號,無,,2021/12/24,08:48
高雄捷運－鳳翼天翔光雕秀,高雄市800新興區美麗島站、中央公園站,無,,2022/2/23,09:08
在我們身邊的鬼怪傳說： 神怪系列——業力與祝福的故事,高雄市843美濃區中正路一段59號,無,,2022/2/21,03:02
美濃蝶舞光節&虎之喜市,高雄市843美濃區永安老街,無,,2022/2/18,11:44
高雄春天藝術節,高雄市830鳳山區光遠路161號,無,,2022/6/16,05:39
大港開唱,高雄市803鹽埕區大勇路1號,無,,2022/3/27,05:25
蚵寮漁村小搖滾,高雄市826梓官區蚵仔寮南邊沙灘,無,,2022/2/25,05:08
真愛・逛｜⾼雄101種⾳樂⽣活 集章活動,高雄市803鹽埕區真愛路1號,無,,2022/1/16,10:08
《解 • 邊界 ReStart》高雄特展,高雄市804鼓山區蓬萊路17號,無,,2022/2/15,10:13
虎力新春平安過好年 高史博家族新春活動,高雄市803鹽埕區中正四路272號,無,,2022/2/5,01:13
高雄春藝「我們心中的那一道光」 二二八 草地音樂會,高雄市830鳳山區三多一路1號,無,,2022/2/27,08:55
台灣燈會在高雄,高雄市830鳳山區三多一路1號,無,,2022/2/6,10:38
山田卓司 x 鄭鴻展 微縮人生,高雄市807三民區九如一路720號,無,,2022/1/26,01:03
