event_name,event_location,event_content,participant,event_date,event_time
Applications of Holography to Strongly Coupled Systems,物理所7樓研討室,物理所專題演講活動,熟成醤油,2018/6/8,11:00
ACS in Taiwan,周大紓講堂,無,哈酷那羊馬它它,2018/6/8,13:30
Molecular Gas in Interacting Galaxies,無,Molecular Gas in Interacting Galaxies,timwu,2018/6/11,12:00
Revisit the Parcel Method and CPAE,無,Revisit the Parcel Method and CPAE,泠夜,2018/6/12,10:30
Commissioning of pfs metrology camera on Subaru telescope,無,Commissioning of pfs metrology camera on Subaru telescope,Zoe️,2018/6/13,12:00
Formation of first stars with ten to one million solar-masses,無,Formation of first stars with ten to one million solar-masses,無,2018/6/13,14:00
Motif-Network Search for efficient exploration of Crystal Structures in complex Silicate and Phosphate Systems,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,cjmwwuh,2018/6/14,10:30
Flavor Changing Neutral Higgs Interactions with Top and Tau at Hadron Colliders,物理所7樓研討室,物理所專題演講活動,Hsin Yen Hsieh,2018/6/14,11:00
Equivalence of regression curves,統計所二樓交誼廳,統計所學術演講,akassr,2018/6/14,14:00
Oncogenic regulation of tumor-derived exosomes,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/6/14,15:30
Hysteresis and topological states of ultracold atoms in ring-shape potentials,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,無,2018/6/15,11:00
NCTS 2018 Workshop on Complex Fluids,物理所1樓演講廳,物理所研討會活動,無,2018/6/19,09:00
Origins of East Asian Summer Monsoon Seasonality,無,Origins of East Asian Summer Monsoon Seasonality,godo,2018/6/19,10:30
FOCUS: All about electrons…,物理所5F第一會議室,物理所專題演講活動,無,2018/6/19,10:30
Multifunctional Textiles for Self-Powered Sensing Applications,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,南方工人,2018/6/19,10:30
Relativistic effects on observed large-scale structure of the Universe,無,Relativistic effects on observed large-scale structure of the Universe,喵一個寶,2018/6/19,14:00
Triplet p-wave superconductivity with ABM state in Bi/Ni bilayers,物理所5F第一會議室,物理所專題演講活動,無,2018/6/20,10:00
Accelerate Your Research Using Nature Research Group's Artificial Intelligence Powered Nanotechnology Platform,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,J maximator,2018/6/20,10:00
Westward-propagating synoptic-scale waves in vertically sheared background flow  over the tropical western North Pacific,無,Westward-propagating synoptic-scale waves in vertically sheared background flow  over the tropical western North Pacific,無,2018/6/20,14:00
Nonlinear structure formation in cold dark matter cosmology: shell crossing and multi-stream flows,無,Nonlinear structure formation in cold dark matter cosmology: shell crossing and multi-stream flows,無,2018/6/20,14:00
Quantum time machine,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,赤雪羽玥,2018/6/21,14:30
Pressing Needs in (Big) Data-centric Biology:from building rigorous physical foundations to integrating knowledge and taming noise,物理所5F第一會議室,物理所專題演講活動,無,2018/6/22,10:30
"2018 Taiwan International Workshop on Developments in Statistical, Nonlinear, and Biological Physics (StatPhys-Taiwan-2018)",物理所1樓演講廳,物理所研討會活動,無,2018/6/25,09:00
X-ray Observable to Mass Scaling Relations of the SPT-selected Galaxy Clusters at 0.2 < z < 1.5 Observed with the XMM-Newton Telescope,無,X-ray Observable to Mass Scaling Relations of the SPT-selected Galaxy Clusters at 0.2 < z < 1.5 Observed with the XMM-Newton Telescope,puoo,2018/6/25,12:00
ACCESS to understanding the earth climate and environment system,無,ACCESS to understanding the earth climate and environment system,無,2018/6/27,14:00
The ALMA view of the explosive outflow in Orion KL: Relics from a violent protostellar merger?,無,Colloquium,無,2018/6/27,14:00
Probing Dark Universe at the LHC,物理所7樓研討室,物理所專題演講活動,萊恩,2018/6/27,14:00
Re-scan Confocal Microscopy (RCM),應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,MLfu,2018/6/28,10:30
Recurrent Events Analysis with Data Collected at Informative Clinical Visits in Electronic Medical Records,統計所二樓交誼廳,統計所學術演講,Viser,2018/6/28,14:00
Exotic saddle-like topological surface states in ZrPtGe materials family,物理所5F第一會議室,物理所專題演講活動,無,2018/6/29,10:30
"Extended Higgs sectors, vacuum stability and related issues",物理所7樓研討室,物理所專題演講活動,無,2018/6/29,11:00
Dynamic Self-Assembly of Biomolecules,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,YuLung Chen,2018/6/29,12:00
Biomedical Micro Implants,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/6/29,14:00
High-Fidelity Design Methodology for Engineering Systems - A Case Study of Propulsion Engine,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Ted顥天（國二）,2018/6/29,15:00
Magnetized molecular torus in the Galactic center - Paradigm of torus surrounding supermassive black hole in galaxies?,無,Magnetized molecular torus in the Galactic center - Paradigm of torus surrounding supermassive black hole in galaxies?,nagi,2018/7/2,12:00
How to Simulate Conditionally Specified Models: solutions of a computational problem in statistics,統計所二樓交誼廳,統計所學術演講,寧波雙六,2018/7/2,14:00
Simple Computational Approaches to Electronic Excited  States.,化學所A108會議室; ,無,深作沒有咖啡,2018/7/3,10:30
Free to get the Labview Certified!,無,Free to get the Labview Certified!,無,2018/7/4,12:00
Giant Planets’ Resonances and Debris Disks: Global Evolution of Debris Disks under Dwarf Planets’ Scattering Effects,無,Giant Planets’ Resonances and Debris Disks: Global Evolution of Debris Disks under Dwarf Planets’ Scattering Effects,Leo_,2018/7/4,14:00
Flavour Symmetry at the Neutrino Oscillation Frontier,物理所7樓研討室,物理所專題演講活動,無,2018/7/4,14:00
Farming in Data Rich Environment,蔡元培紀念館一樓會議室,統計所學術演講,無,2018/7/4,16:00
"【The recent adjustments of (bio)statistics graduate training program in the US】, 【The Vanderbilt Data Science Institute】, 【The latest development of the US Precision Medicine Initiative Cohort】, and 【Vanderbilt-Sweden-Singapore-South Africa Precision Medicine & Data Science alliance】",統計所二樓交誼廳,統計所學術演講,無,2018/7/5,14:00
Coscattering/Coannihilation Dark Matter in a Fraternal Twin Higgs Model,物理所7樓研討室 ,物理所專題演講活動,CYAI,2018/7/6,11:00
INFLUENCE OF VELOCITY DISPERSIONS ON STAR FORMATION ACTIVITIES IN GALAXIES,無,INFLUENCE OF VELOCITY DISPERSIONS ON STAR FORMATION ACTIVITIES IN GALAXIES,無,2018/7/9,12:00
Miniaturized Analytical Devices for Biochemical Applications,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/7/10,10:30
Molecular dynamics simulation of quantum quenches for strongly correlated electron systems,物理所5F第一會議室,物理所專題演講活動,魔王子,2018/7/10,10:30
Effects of Environmental Changes on Rice Growth and Production in Taiwan,無, Effects of Environmental Changes on Rice Growth and Production in Taiwan ,DavidHuang,2018/7/11,14:00
(Cancelled due to Typhoon Maria)A journey to the Earth and icy bodies’ interiors,無,(Cancelled due to Typhoon Maria)A journey to the Earth and icy bodies’ interiors,無,2018/7/11,14:00
2018 Summer Workshop for Photovoltaics,原分所浦大邦講堂 (臺大校園內) ,2018 Summer Workshop for Photovoltaics,無,2018/7/12,08:30
In vivo imaging of membrane potential dynamics in population of single hippocampal neurons,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/7/12,11:00
Optically-faint radio galaxies found by Subaru Hyper-Suprime Cam and VLA FIRST,無,Optically-faint radio galaxies found by Subaru Hyper-Suprime Cam and VLA FIRST,東海大學數位創新學程,2018/7/12,14:00
Spintronics in real-time and pseudospins in low dimensions,物理所5F第一會議室,物理所專題演講活動,無,2018/7/13,10:30
Gauge-invariant-canonical and mechanical orbital-angular-momentum in Landau problem,物理所7樓研討室,物理所專題演講活動,無,2018/7/13,11:00
Spherical Process Models for Global Spatial Statistics,統計所二樓交誼廳,統計所學術演講,無,2018/7/16,14:00
From single-cell experiments to statistical inference of gene expression models: A physicist’s perspective,物理所5F第一會議室,物理所專題演講活動,無,2018/7/17,10:30
Introduction of Supertorrefier,無,Introduction of Supertorrefier,無,2018/7/18,12:00
"How did Hertz discover, or claim to discover electromagnetic wave? A historical investigation through replication of an experiment",應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Jason.張,2018/7/20,10:00
Single-Cell Functional Transcriptomic and Morphological Analyses Using Machine Learning for Cancer Discovery,化學所A108會議室; ,無,無,2018/7/20,15:30
First measurements of the magnetic field strength in the Pillars of Creation,無,First measurements of the magnetic field strength in the Pillars of Creation,無,2018/7/23,12:00
Irradiation in the Solar System – The meteoritic record,無,Irradiation in the Solar System – The meteoritic record,zelle,2018/7/23,14:00
Exploring Sensitive Detection of Important Analytes with Meticulous Design of ‘Aggregation Induced Emission’ Compounds.,化學所A108會議室; ,無,無,2018/7/24,15:30
New Spare Mixer Chips for HARP,無,New Spare Mixer Chips for HARP,麥特戴蒙,2018/7/25,12:00
Effects of Environmental Changes on Rice Growth and Production in Taiwan,無,Effects of Environmental Changes on Rice Growth and Production in Taiwan ,Eddie,2018/7/25,14:00
Our Solar System: What Triggered Its Formation?,無,Our Solar System: What Triggered Its Formation?,無,2018/7/25,14:00
Did a Low-Mass Supernova Trigger the Formation of the Solar System? Clues from Stable Isotopes and Beryllium-10,物理所7樓研討室,物理所專題演講活動,無,2018/7/27,11:00
MHD simulations on the formation of Fermi Bubbles with magnetic field,無,MHD simulations on the formation of Fermi Bubbles with magnetic field,aren,2018/7/30,12:00
Diffusion Approximation to Stochastic Mirror Descent with Statistical Applications,統計所二樓交誼廳,統計所學術演講,無,2018/7/30,14:00
New frontiers in exoplanetary and stellar astrophysics with Australian observational facilities,無,New frontiers in exoplanetary and stellar astrophysics with Australian observational facilities,台灣黑熊-Taiwan,2018/8/1,14:00
"Collective, multi-atom diffusion in epitaxially grown metallic films",物理所5F第一會議室,物理所專題演講活動,Derong Hong,2018/8/2,10:30
Universality of the IMF? Peak and slope,無,Universality of the IMF? Peak and slope,freedom,2018/8/2,14:00
Catalytic α-Amination of Acylpyrazoles and Catalytic Addition of Various Nucleophile to N-Unprotected α-Ketiminnoesters for the Synthesis of Unnatural α-Amino Acid Derivatives.,化學所A108會議室; ,無,無,2018/8/2,15:30
Extended dust emission from nearby Asymptotic Giant Branch stars,無,Extended dust emission from nearby Asymptotic Giant Branch stars,無,2018/8/6,12:00
Investigation of Item Selection Procedures in Computerized Adaptive Testing,統計所二樓交誼廳,統計所學術演講,鉙羊默,2018/8/6,14:00
The First Billion Years of the Universe - Rise of the First Galaxies,無,The First Billion Years of the Universe - Rise of the First Galaxies,無,2018/8/8,14:00
Muon g-2 and rare top decays in variant axion models,物理所7樓研討室,物理所專題演講活動,無,2018/8/8,14:00
Corners in tree-like tableaux,統計所二樓交誼廳,統計所學術演講,Radius,2018/8/9,15:00
Structural Effect of Organic Dyes: Strategy to Boost the Efficiency and Stability of Dye-Sensitized Solar Cells and Perovskite Solar Cells.,化學所A108會議室; ,無,無,2018/8/9,15:30
Multiscale Simulations of Energy and Self-Organized Materials,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,ASIELR,2018/8/9,16:00
Be stars — From PTF to ZTF,無,Be stars — From PTF to ZTF,無,2018/8/13,12:00
Neural substrates of conditioned taste suppression induced by morphine: the paradoxical effect hypothesis of abused drugs,統計所二樓交誼廳,統計所學術演講,無,2018/8/13,14:00
Some Surprises and Puzzles in Soft Matter Chemistry/Physics/Engineering.,化學所A108會議室; ,無,無,2018/8/13,15:30
Cold molecules - a new playground for quantum and chemical physics,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/8/14,11:00
Pathological Conditions and Mechanical Environments in the Pulmonary System,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/8/14,11:00
Seasonally Varying Regression Slope Coefficients: Application to MJO Propagation,無,Seasonally Varying Regression Slope Coefficients: Application to MJO Propagation,JonnyLee,2018/8/14,14:00
Mechanobiochemistry of branched actin network.,化學所A108會議室; ,無,K_deep,2018/8/14,15:30
"Trans-Neptunian Objects; discovery, dynamics and light curves",無,"Trans-Neptunian Objects; discovery, dynamics and light curves",無,2018/8/15,14:00
Optimal BAO measurement from galaxies+voids / Robust covariance matrix estimation for clustering measurements,無,Optimal BAO measurement from galaxies+voids / Robust covariance matrix estimation for clustering measurements,Fulai,2018/8/16,14:00
Creation of a Variety of S-Bridged Coordination Compounds via Metalloligand Approach.,化學所A108會議室; ,無,無,2018/8/16,15:30
The Seasonal Evolution of the Atmospheres of Pluto and Other Dwarf Planets,無,The Seasonal Evolution of the Atmospheres of Pluto and Other Dwarf Planets,Rams,2018/8/20,12:00
TAOS 2 engineer camera installation,無,TAOS 2 engineer camera installation,無,2018/8/22,12:00
